product,price,rating,rating_count,product url
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,"₹1,059",,,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_42?keywords=bags&qid=1667111830&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-42
Half Moon 35 L Casual Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School with Rain Cover (Black),₹699,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjY5NTkwMDkzNzA3NDI5OjE2NjcxMTE4MzA6c3BfbXRmOjIwMDM1MTgyOTQ4NTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHalf-Moon-Resistant-Laptop-Backpack%2Fdp%2FB09842K4RQ%2Fref%3Dsr_1_43_sspa%3Fkeywords%3Dbags%26qid%3D1667111830%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-43-spons%26psc%3D1
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹749,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjY5NTkwMDkzNzA3NDI5OjE2NjcxMTE4MzA6c3BfbXRmOjIwMDM1MTgyOTQ4MDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB09GG53CSL%2Fref%3Dsr_1_44_sspa%3Fkeywords%3Dbags%26qid%3D1667111830%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-44-spons%26psc%3D1
Afn Fashion 45 Ltrs Casual backpack/ office/ School Bag/Laptop Backpack for (15.6 inch) Blue,₹799,,,https://www.amazon.in/AFN-FASHION-Casual-bagpack-Backpack/dp/B081X69ZL7/ref=sr_1_45?keywords=bags&qid=1667111830&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-45
"Arctic Hunter Sling bag for men,Chest Bag for Men,Shoulder Bag for Men with Handle Crossbody Bag IPX6 Water-resistant Anti-theft Side Bag for Travel,Business,Black","₹1,999",,,https://www.amazon.in/Shoulder-Crossbody-Water-resistant-Anti-theft-Business/dp/B0B6G2SQW9/ref=sr_1_46?keywords=bags&qid=1667111830&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-46
Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags,₹758,,,https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_47?keywords=bags&qid=1667111830&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-47
Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag,"₹1,358",,,https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_48?keywords=bags&qid=1667111830&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-48
Aristocrat Zeal 20L Unisex Blue Laptop Bags,₹909,,,https://www.amazon.in/Aristocrat-Zeal-Unisex-Blue-Laptop/dp/B0B5YJ479V/ref=sr_1_49?keywords=bags&qid=1667111830&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-49
Aristocrat Classic 28L Unisex Blue Laptop Bags,"₹1,173",,,https://www.amazon.in/Aristocrat-Classic-Unisex-Blue-Laptop/dp/B0B5YG4VLZ/ref=sr_1_50?keywords=bags&qid=1667111830&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-50
Skybags Brat 22L Red Polyester Casual backpack,₹574.69,,,https://www.amazon.in/Skybags-Brat-Polyester-Casual-backpack/dp/B0BBPPM33V/ref=sr_1_51?keywords=bags&qid=1667111830&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-51
Lino Perros Faux Leather Handbag,"₹1,389",,,https://www.amazon.in/Lino-Perros-Womens-Handbag-White/dp/B07L4PTRVQ/ref=sr_1_52?keywords=bags&qid=1667111830&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-52
Multipurpose Backpack Bag - Cosmus Madison 33L waterproof Bag With laptop compartment,"₹1,420",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjY5NTkwMDkzNzA3NDI5OjE2NjcxMTE4MzA6c3BfYnRmOjIwMDMxNzczNjA2NDA2OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_53_sspa%3Fkeywords%3Dbags%26qid%3D1667111830%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-53-spons%26psc%3D1
Half Moon 35 L Casual Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (Airport Blue),₹699,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjY5NTkwMDkzNzA3NDI5OjE2NjcxMTE4MzA6c3BfYnRmOjIwMDM1MTgyOTUxMzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FHalf-Moon-Resistant-Laptop-Backpack%2Fdp%2FB09B68N8LT%2Fref%3Dsr_1_54_sspa%3Fkeywords%3Dbags%26qid%3D1667111830%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-54-spons%26psc%3D1
Dybbuk Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office,₹449,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE5NjY5NTYxMzg1NjYzOjE2NjcxMTE4MzM6c3BfYXRmX25leHQ6MjAwNzQ3Njg3MTQ3OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FDybbuk-Lightweight-Backpacks-Stylish-College%2Fdp%2FB0BCGWRTHT%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dbags%26qid%3D1667111833%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-49-spons%26psc%3D1
Dybbuk Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,₹599,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE5NjY5NTYxMzg1NjYzOjE2NjcxMTE4MzM6c3BfYXRmX25leHQ6MjAwODQ3MzY0OTI3OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FDybbuk-Lightweight-Backpacks-Stylish-College%2Fdp%2FB0BJ26VMFT%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dbags%26qid%3D1667111833%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-50-spons%26psc%3D1
"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags, Black Light Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping.","₹1,181",,,https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B29F66W/ref=sr_1_51?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-51
HP 100 Lightweight Backpack for 15.6-inch Laptop with Elastic and Padded Shoulder Straps (Black),"₹1,149",,,https://www.amazon.in/HP-Lightweight-100-Black-Backpack/dp/B08CY1YXCK/ref=sr_1_52?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-52
"Wildcraft 45 Ltrs Grey and Orange Rucksack (8903338073864), Large","₹1,742",,,https://www.amazon.in/Wildcraft-Ltrs-orange-Rucksack-8903338073864/dp/B01G5I8YLC/ref=sr_1_53?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-53
"Bennett Mystic 15.6 inch(39.6cm) Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Blue)",₹512,,,https://www.amazon.in/Bennett-Mystic-Shoulder-Messenger-Repellent/dp/B08X2T2M8G/ref=sr_1_54?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-54
Dybbuk Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office,₹449,,,https://www.amazon.in/Dybbuk-Lightweight-Backpacks-Stylish-College/dp/B0BCGWRTHT/ref=sr_1_55?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-55
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹749,,,https://www.amazon.in/Half-Moon-Waterproof-Backpack-Grey/dp/B09688CSCZ/ref=sr_1_56?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-56
"Storite Stylish Small PU Leather Sling Cross Body Travel Office One Side Shoulder Bag for Men Women (25 cm x 11 cm x 20 cm, Coffee Brown)",₹749,,,https://www.amazon.in/Storite-Leather-Sling-Coffee-Brown/dp/B0983N9GXN/ref=sr_1_57?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-57
HP Lightweight 500 Laptop Backpack with Crafted Cable Pass Through and Padded Shoulder Straps,"₹2,170",,,https://www.amazon.in/HP-Lightweight-500-Black-Backpack/dp/B08DCXPCJ1/ref=sr_1_58?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-58
Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,₹849,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE5NjY5NTYxMzg1NjYzOjE2NjcxMTE4MzM6c3BfbXRmOjIwMDM1MTgyOTQ5Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHalf-Moon-Backpack-Luggage-Compartment%2Fdp%2FB09RKQD8V8%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dbags%26qid%3D1667111833%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-59-spons%26psc%3D1
Cosmus Agility Convertible Backpack Messenger Bag Shoulder bag Laptop Case Handbag Business Briefcase Multi-functional Travel Bag Fits 15.6 Inch Laptop,"₹2,141",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE5NjY5NTYxMzg1NjYzOjE2NjcxMTE4MzM6c3BfbXRmOjIwMDIyMjk4MTY2MTA2OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FConvertible-Backpack-Messenger-Briefcase-Multi-Functional%2Fdp%2FB07D1QHR6H%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dbags%26qid%3D1667111833%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-60-spons%26psc%3D1
"Golden Wolf Laptop Bag,Business Anti Theft Backpack with Lock,Water Resistant College School Laptop Backpack with Rain Cover and USB Charging Port Earphone Port,Backpack Gifts for 15.6 inch Laptop 25 L Travel Bag For Women & Men, Dark Grey","₹1,999",,,https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_61?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-61
Skybags Unisex Black Jacqard 34L Laptop Bags,"₹1,767",,,https://www.amazon.in/Skybags-Unisex-Black-Jacqard-Laptop/dp/B09ZV81F6M/ref=sr_1_62?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-62
"AirCase C25 15.6 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments (Black)",₹949,,,https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07P42BHHT/ref=sr_1_63?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-63
Truvic Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Black),₹499,,,https://www.amazon.in/Aavishkar-Polyster-Weight-Laptop-Backpack/dp/B08DLL3794/ref=sr_1_64?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-64
"Amazon Brand - Solimo Rain & Dust Cover for Backpack (30 Litres, Black)",₹209,,,https://www.amazon.in/Amazon-Brand-Solimo-Backpack-litres/dp/B07FQMN9VN/ref=sr_1_65?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-65
"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Navy Blue, 30.5 x 12.7 x 47 cm)",₹498,,,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_66?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-66
"Genie Dottie Casual Backpacks for Women, 18 Ltrs, Water Resistant and Lightweight, Navy Blue, M",₹799,,,https://www.amazon.in/Dottie-Casual-Backpacks-Resistant-Lightweight/dp/B097JJPQ2K/ref=sr_1_67?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-67
Gear ECO 1 Black Orange Red Laptop Backpack,₹899,,,https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_68?keywords=bags&qid=1667111833&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-68
COSMUS WEBSTAR 45 CM LAPTOP BACKPACK 35 LTRS LARGE SCHOOL BAG / TRAVEL BAGPACK (GREY),"₹1,221",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE5NjY5NTYxMzg1NjYzOjE2NjcxMTE4MzM6c3BfYnRmOjIwMDQxNjg0MDc3MjA2OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FCOSMUS-WEBSTAR-LAPTOP-BACKPACK-BAGPACK%2Fdp%2FB08D7DFBYP%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dbags%26qid%3D1667111833%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-69-spons%26psc%3D1%26smid%3DA20PVHIS8DLHRJ
HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- ALL) (Navy Blue),"₹1,599",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE5NjY5NTYxMzg1NjYzOjE2NjcxMTE4MzM6c3BfYnRmOjIwMDMyNTY1MDQ2ODk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FHEROZ-Backpack-Resistant-Computer-17-3-inch%2Fdp%2FB083N3DCTM%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dbags%26qid%3D1667111833%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-70-spons%26psc%3D1
"Funk For Hire Leatherette Printed 2 in 1 Backpack Shoulder Bag Handbag fit upto 15.6"" Laptop Size - Grey and Black","₹2,124",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQ2MzE2NDAxODE1MDA6MTY2NzExMTgzNjpzcF9hdGZfbmV4dDoyMDA0NTY2NzczMzA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FFunk-Hire-Leatherette-Backpack-Bag%2Fdp%2FB09WYV3DS1%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dbags%26qid%3D1667111836%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-65-spons%26psc%3D1
Hang It Large 40 L Laptop Backpack Laptop Backpacks ll Laptop Bags for Men (Blue),₹549,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQ2MzE2NDAxODE1MDA6MTY2NzExMTgzNjpzcF9hdGZfbmV4dDoyMDA4OTU0MzUxMTg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FHang-Large-Laptop-Backpack-Backpacks%2Fdp%2FB09MWL3M18%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dbags%26qid%3D1667111836%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-66-spons%26psc%3D1
Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,₹699,,,https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_67?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-67
"NISUN Stylish Nylon Small 7 Zipper Multi Pocket Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag With Adjustable Straps For Men Women (Black & Grey,21x27x10.5 cm)",₹599,,,https://www.amazon.in/NISUN-Zipper-Sling-Black-Grey/dp/B09BZNTFLX/ref=sr_1_68?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-68
Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women - IndiaInk,₹759,,,https://www.amazon.in/Gear-Compact-Business-Backpack-BUSCOMPACT052/dp/B08D76WDTV/ref=sr_1_69?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-69
"Wesley Milestone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, Charcoal Black",₹598,,,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_70?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-70
Lavie Women's Nova Tote Bag | Ladies Purse Handbag,"₹1,156",,,https://www.amazon.in/Lavie-Spring-Summer-Womens-Tote/dp/B081KGGL8V/ref=sr_1_71?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-71
Baggit Women's Sling bag (Olive),₹809,,,https://www.amazon.in/Baggit-Womens-Satchel-Handbag-Green/dp/B098TJWT8K/ref=sr_1_72?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-72
Wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,₹449,,,https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_73?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-73
"Shalimar Large Capacity Travel Bag / Storage Bag / Move-in Bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",₹247,,,https://www.amazon.in/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_74?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-74
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹649,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQ2MzE2NDAxODE1MDA6MTY2NzExMTgzNjpzcF9tdGY6MjAwMzUxODI5NTA0OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB09T2MRRG3%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dbags%26qid%3D1667111836%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-75-spons%26psc%3D1
Lunar's 45 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹899,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQ2MzE2NDAxODE1MDA6MTY2NzExMTgzNjpzcF9tdGY6MjAwMTU5NTMyNTQzOTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FLunars-Laptop-Office-Water-Resistant%2Fdp%2FB09MF7PJ6G%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dbags%26qid%3D1667111836%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-76-spons%26psc%3D1
Wildcraft 44 Ltrs Casual Backpack (11629-Wolf_Black),"₹1,775",,,https://www.amazon.in/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_77?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-77
"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)",₹949,,,https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27S9SG/ref=sr_1_78?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-78
Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903),"₹2,999",,,https://www.amazon.in/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_79?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-79
Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,"₹1,029",,,https://www.amazon.in/Lavie-Broxa-Womens-Sling-Navy/dp/B08KT1PR6Q/ref=sr_1_80?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-80
Skybags Unisex Grey Gucci Fabric 17L Backpacks,₹716,,,https://www.amazon.in/Skybags-Unisex-Gucci-Fabric-Backpacks/dp/B0B21YVR19/ref=sr_1_81?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-81
"Wooum 65 Ltr Trekking Backpack for Outdoor Activities Sports Equipment Hiking Bag Climbing Backpack Rucksack Travel Bag Big Size, Blue",₹851,,,https://www.amazon.in/Wooum-Trekking-Backpack-Activities-Equipment/dp/B08R94MB16/ref=sr_1_82?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-82
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,"₹1,059",,,https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_83?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-83
Wildcraft 31 Ltrs Blue Casual Backpack (11653-Blue),"₹1,295",,,https://www.amazon.in/Wildcraft-Ltrs-Casual-Backpack-11653-Blue/dp/B079Q46MRT/ref=sr_1_84?keywords=bags&qid=1667111836&qu=eyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%3D%3D&sr=8-84
Cosmus Sliden 38L Laptop Backpack With 2 Compartments,"₹1,563",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQ2MzE2NDAxODE1MDA6MTY2NzExMTgzNjpzcF9idGY6MjAwOTA2NDQ5Njk0MDY6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FCosmus-Sliden-Laptop-Backpack-Compartments%2Fdp%2FB09FLVC7N6%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dbags%26qid%3D1667111836%26qu%3DeyJxc2MiOiI4LjAzIiwicXNhIjoiOC4wNSIsInFzcCI6IjYuNzUifQ%253D%253D%26sr%3D8-85-spons%26psc%3D1
